id,device_id,manufacturer,event_type,longitude,latitude,iot_signal_1,iot_signal_3,iot_signal_4,iot_signal_2
988,0x1000000000015,AI Inc.,system malfunction,-92.9623,42.29547,8,52,104,9
989,0x1000000000013,Hot Data Ltd,device error,-92.63329,41.890865,6,54,104,8
990,0x1000000000020,New World Corp,tank below 5%,-93.57289,42.28187,5,51,102,5
991,0x1000000000012,AI Inc.,device error,-93.2342,42.518833,8,52,105,8
992,0x100000000000a,Hot Data Ltd,tank below 5%,-92.67632,41.633617,3,54,104,5
993,0x100000000000c,AI Inc.,device error,-93.036095,42.089035,9,53,107,9
994,0x1000000000011,New World Corp,tank below 10%,-93.1872,42.362904,8,52,105,9
995,0x1000000000015,AI Inc.,device error,-92.927666,42.357838,6,51,104,6
996,0x1000000000023,New World Corp,tank below 10%,-93.229195,41.773144,2,52,105,2
997,0x1000000000008,New World Corp,tank below 5%,-93.13557,41.714535,2,51,101,3
998,0x1000000000010,Hot Data Ltd,tank below 5%,-93.122185,42.29367,5,51,107,6
999,0x1000000000025,Hot Data Ltd,device error,-93.554886,42.50115,8,51,106,10
1000,0x1000000000001,Hot Data Ltd,tank below 10%,-93.53109,41.98673,7,51,102,9
1001,0x1000000000004,Hot Data Ltd,tank below 10%,-93.312805,42.219585,8,54,100,9
1002,0x1000000000016,Hot Data Ltd,device error,-92.97725,42.21841,6,51,102,8
1003,0x100000000001d,New World Corp,tank below 5%,-92.85044,41.66449,2,52,102,3
1004,0x1000000000010,Hot Data Ltd,tank below 5%,-93.317085,42.412163,5,51,107,5
1005,0x1000000000015,AI Inc.,system malfunction,-93.50716,41.998615,10,53,102,11
1006,0x1000000000015,AI Inc.,device error,-93.30865,41.63606,4,52,105,6
1007,0x100000000000f,AI Inc.,tank below 5%,-92.72787,42.588856,9,53,106,9
1008,0x100000000000e,New World Corp,device error,-93.109245,42.44142,6,50,101,6
1009,0x1000000000016,Hot Data Ltd,device error,-92.832695,41.658474,2,52,104,2
1010,0x1000000000001,Hot Data Ltd,system malfunction,-92.73767,42.247066,7,52,105,7
1011,0x100000000000f,AI Inc.,device error,-93.305405,41.780956,4,55,101,5
1012,0x1000000000005,New World Corp,tank below 5%,-92.65336,41.97417,10,54,101,12
1013,0x100000000000b,New World Corp,system malfunction,-92.75729,41.77693,5,50,101,6
1014,0x1000000000022,Hot Data Ltd,tank below 5%,-93.28674,42.297806,6,51,104,6
1015,0x100000000001e,AI Inc.,tank below 5%,-93.0166,41.790657,1,55,106,3
1016,0x1000000000000,AI Inc.,system malfunction,-93.28474,42.17464,2,51,103,3
1017,0x100000000001d,New World Corp,tank below 5%,-92.7868,41.94222,2,53,100,4
1018,0x1000000000004,Hot Data Ltd,tank below 10%,-92.6602,42.124096,4,52,106,6
1019,0x100000000000c,AI Inc.,tank below 5%,-93.286194,42.071285,8,53,103,10
1020,0x100000000001d,New World Corp,device error,-92.87569,41.652485,4,54,106,6
1021,0x1000000000025,Hot Data Ltd,tank below 10%,-92.6973,41.907578,3,55,101,3
1022,0x100000000001e,AI Inc.,device error,-93.38001,42.46296,6,54,102,6
1023,0x1000000000007,Hot Data Ltd,system malfunction,-92.869514,41.89744,4,51,105,6
1024,0x1000000000023,New World Corp,device error,-93.3917,42.421207,6,52,105,7
1025,0x1000000000018,AI Inc.,device error,-93.291534,42.05003,5,54,104,6
1026,0x1000000000016,Hot Data Ltd,device error,-93.3633,41.836273,9,51,107,11
1027,0x1000000000010,Hot Data Ltd,device error,-92.97291,41.61723,3,54,104,3
1028,0x1000000000008,New World Corp,tank below 5%,-93.31153,42.26228,6,51,101,8
1029,0x100000000000a,Hot Data Ltd,tank below 10%,-92.764084,42.267975,2,53,107,2
1030,0x1000000000003,AI Inc.,tank below 5%,-92.82143,41.85676,3,50,107,4
1031,0x1000000000009,AI Inc.,system malfunction,-93.13341,41.816208,7,54,104,9
1032,0x100000000001c,Hot Data Ltd,tank below 5%,-92.95952,42.138103,5,54,105,6
1033,0x1000000000025,Hot Data Ltd,tank below 5%,-93.52443,41.63076,8,51,105,8
1034,0x1000000000003,AI Inc.,tank below 5%,-92.823105,42.009888,3,51,100,4
1035,0x1000000000003,AI Inc.,device error,-92.661995,41.63881,7,51,107,7
1036,0x1000000000020,New World Corp,tank below 5%,-93.57961,41.616604,8,53,101,9
1037,0x1000000000025,Hot Data Ltd,tank below 10%,-93.26026,41.808647,5,51,105,7
1038,0x1000000000012,AI Inc.,tank below 5%,-93.4617,42.22126,10,55,105,10
1039,0x100000000001f,Hot Data Ltd,tank below 10%,-93.59235,42.262684,4,54,101,6
1040,0x100000000001d,New World Corp,device error,-93.29788,41.932343,9,50,102,11
1041,0x100000000000c,AI Inc.,device error,-92.67085,42.403576,9,53,103,9
1042,0x1000000000007,Hot Data Ltd,tank below 5%,-92.88366,42.480705,3,55,102,5
1043,0x100000000000b,New World Corp,device error,-93.612076,42.18226,7,53,103,8
1044,0x1000000000020,New World Corp,system malfunction,-92.85085,42.01344,9,51,105,9
1045,0x1000000000027,AI Inc.,tank below 5%,-93.36518,42.013985,5,53,106,7
1046,0x1000000000010,Hot Data Ltd,tank below 10%,-92.75196,41.87724,9,54,101,9
1047,0x100000000000d,Hot Data Ltd,device error,-92.678154,41.97551,9,53,106,9
1048,0x1000000000026,New World Corp,tank below 10%,-93.05135,42.271694,6,52,101,7
1049,0x100000000001c,Hot Data Ltd,tank below 10%,-93.56895,41.84152,2,55,104,4
1050,0x100000000000a,Hot Data Ltd,system malfunction,-93.22992,41.609596,9,50,100,9
1051,0x1000000000019,Hot Data Ltd,tank below 10%,-93.3053,41.86469,3,53,104,4
1052,0x100000000000e,New World Corp,device error,-93.13989,42.208508,3,54,103,4
1053,0x100000000001a,New World Corp,tank below 5%,-93.40559,42.1702,3,53,106,5
1054,0x1000000000021,AI Inc.,tank below 10%,-93.54326,42.344738,9,51,105,9
1055,0x1000000000006,AI Inc.,system malfunction,-93.35606,42.389584,1,51,104,3
1056,0x1000000000022,Hot Data Ltd,tank below 10%,-93.30193,42.437664,5,52,102,5
1057,0x100000000001d,New World Corp,system malfunction,-93.189316,42.038837,8,52,101,9
1058,0x1000000000025,Hot Data Ltd,tank below 5%,-92.91689,42.17426,2,52,101,4
1059,0x100000000000a,Hot Data Ltd,tank below 5%,-93.05331,42.30862,8,54,102,8
1060,0x1000000000012,AI Inc.,system malfunction,-93.01966,41.883575,4,55,106,4
1061,0x1000000000021,AI Inc.,system malfunction,-92.84706,42.503056,2,50,104,3
1062,0x1000000000024,AI Inc.,device error,-93.514854,42.05909,4,54,101,4
1063,0x1000000000009,AI Inc.,system malfunction,-93.35103,42.138588,5,52,106,6
1064,0x1000000000013,Hot Data Ltd,device error,-92.85399,42.299465,4,51,103,4
1065,0x1000000000015,AI Inc.,device error,-93.43907,41.84636,9,50,107,11
1066,0x1000000000001,Hot Data Ltd,system malfunction,-93.01823,41.95493,5,52,107,7
1067,0x1000000000021,AI Inc.,tank below 5%,-93.09587,42.11929,3,51,105,3
1068,0x100000000000e,New World Corp,tank below 5%,-92.67016,41.84266,6,53,106,6
1069,0x100000000001e,AI Inc.,tank below 5%,-93.04001,41.84549,3,54,101,3
1070,0x1000000000020,New World Corp,tank below 5%,-92.94408,41.73851,1,54,107,3
1071,0x100000000001d,New World Corp,system malfunction,-92.99866,42.389614,4,54,101,4
1072,0x100000000001d,New World Corp,device error,-93.32459,41.92344,6,52,105,7
1073,0x1000000000019,Hot Data Ltd,tank below 5%,-93.026245,42.216618,9,53,104,11
1074,0x100000000001e,AI Inc.,system malfunction,-92.80845,41.667904,3,54,102,4
1075,0x1000000000022,Hot Data Ltd,device error,-92.696754,42.405594,7,52,100,9
1076,0x100000000000d,Hot Data Ltd,tank below 10%,-92.65658,41.956326,4,51,103,5
1077,0x1000000000005,New World Corp,device error,-93.17376,41.96364,6,55,100,6
1078,0x1000000000016,Hot Data Ltd,device error,-93.279205,42.10953,3,52,102,5
1079,0x100000000000d,Hot Data Ltd,system malfunction,-93.43437,41.888187,7,51,106,7
1080,0x1000000000002,New World Corp,device error,-92.9883,42.520676,1,53,101,3
1081,0x100000000000f,AI Inc.,system malfunction,-93.103165,42.09956,1,51,103,1
1082,0x100000000000e,New World Corp,tank below 5%,-92.67551,41.869755,2,51,103,2
1083,0x100000000001c,Hot Data Ltd,tank below 5%,-93.59745,42.2154,3,55,103,3
1084,0x1000000000013,Hot Data Ltd,device error,-93.38488,42.259983,5,51,102,5
1085,0x1000000000017,New World Corp,tank below 5%,-92.96471,42.18467,9,55,101,11
1086,0x1000000000021,AI Inc.,device error,-93.017685,41.667347,2,50,103,3
1087,0x1000000000025,Hot Data Ltd,system malfunction,-93.294495,42.419357,9,51,103,11
1088,0x1000000000014,New World Corp,tank below 5%,-92.727615,42.408844,4,53,103,6
1089,0x1000000000019,Hot Data Ltd,tank below 5%,-93.499344,41.878128,3,53,100,5
1090,0x100000000001d,New World Corp,tank below 5%,-92.96414,42.49973,6,53,102,8
1091,0x1000000000001,Hot Data Ltd,tank below 10%,-93.28992,41.785835,1,52,105,2
1092,0x1000000000026,New World Corp,tank below 5%,-93.53773,41.713856,3,52,101,4
1093,0x1000000000002,New World Corp,tank below 10%,-93.32269,41.781246,7,50,107,7
1094,0x1000000000016,Hot Data Ltd,device error,-92.652275,41.6588,6,53,102,7
1095,0x1000000000015,AI Inc.,tank below 10%,-93.08779,41.998016,6,53,105,8
1096,0x1000000000026,New World Corp,tank below 10%,-92.694916,41.68867,9,54,102,9
1097,0x1000000000010,Hot Data Ltd,device error,-93.06887,42.11211,5,52,103,6
1098,0x1000000000007,Hot Data Ltd,system malfunction,-93.0921,41.787193,9,52,101,9
1099,0x1000000000024,AI Inc.,tank below 5%,-93.19887,41.77911,2,54,102,2
1100,0x100000000001a,New World Corp,device error,-93.52237,42.202232,3,53,103,5
1101,0x100000000001b,AI Inc.,tank below 10%,-93.173256,42.37161,5,51,105,7
1102,0x1000000000023,New World Corp,tank below 5%,-93.43417,41.86797,2,52,105,2
1103,0x1000000000010,Hot Data Ltd,system malfunction,-93.165726,42.455147,5,53,106,6
1104,0x100000000000a,Hot Data Ltd,tank below 5%,-93.45454,42.18298,6,54,106,7
1105,0x1000000000025,Hot Data Ltd,tank below 5%,-92.791084,41.667694,3,53,103,5
1106,0x100000000001a,New World Corp,tank below 5%,-93.21185,41.941547,5,54,106,6
1107,0x1000000000018,AI Inc.,tank below 5%,-93.09379,42.399242,9,50,105,9
1108,0x1000000000019,Hot Data Ltd,device error,-93.075005,42.451065,2,51,105,2
1109,0x1000000000024,AI Inc.,device error,-93.18472,41.919415,6,51,101,7
1110,0x1000000000013,Hot Data Ltd,device error,-93.11196,42.442932,5,54,104,5
1111,0x1000000000018,AI Inc.,device error,-92.94921,42.17038,6,55,107,7
1112,0x1000000000002,New World Corp,tank below 5%,-93.585846,42.532642,5,51,103,7
1113,0x1000000000026,New World Corp,tank below 10%,-93.47589,42.416527,3,52,101,4
1114,0x1000000000017,New World Corp,device error,-93.191895,41.747284,9,50,101,9
1115,0x1000000000020,New World Corp,tank below 10%,-93.28237,41.860188,1,54,101,1
1116,0x1000000000013,Hot Data Ltd,tank below 5%,-93.03222,41.941105,7,52,103,8
1117,0x1000000000010,Hot Data Ltd,device error,-93.51315,42.433212,7,54,105,9
1118,0x100000000001d,New World Corp,tank below 5%,-93.10063,42.40349,6,53,101,6
1119,0x1000000000014,New World Corp,device error,-93.49712,41.92747,8,54,101,8
1120,0x1000000000025,Hot Data Ltd,system malfunction,-93.565056,42.26444,9,52,105,11
1121,0x1000000000016,Hot Data Ltd,device error,-93.1356,42.25316,2,53,101,3
1122,0x1000000000018,AI Inc.,system malfunction,-93.009384,41.87155,5,53,100,5
1123,0x1000000000022,Hot Data Ltd,device error,-93.22972,42.25658,10,54,103,10
1124,0x1000000000008,New World Corp,device error,-92.934784,42.487476,5,54,106,7
1125,0x1000000000002,New World Corp,system malfunction,-93.350464,42.38287,6,52,102,6
1126,0x1000000000020,New World Corp,tank below 10%,-92.94097,42.335716,8,55,104,10
1127,0x1000000000002,New World Corp,tank below 10%,-93.5,42.454437,9,54,100,9
1128,0x1000000000019,Hot Data Ltd,device error,-92.652596,42.362316,4,52,107,5
1129,0x100000000001f,Hot Data Ltd,tank below 5%,-92.97637,42.211037,2,52,103,4
1130,0x1000000000020,New World Corp,tank below 5%,-93.13519,42.277206,6,54,103,7
1131,0x1000000000014,New World Corp,tank below 10%,-93.13192,42.127335,1,51,103,2
1132,0x100000000001f,Hot Data Ltd,device error,-93.377266,41.892292,2,55,102,3
1133,0x1000000000010,Hot Data Ltd,tank below 5%,-92.68101,41.759197,8,53,102,9
1134,0x1000000000019,Hot Data Ltd,device error,-93.401,42.11073,3,53,101,3
1135,0x1000000000027,AI Inc.,device error,-92.76953,42.103878,8,54,106,10
1136,0x100000000001f,Hot Data Ltd,device error,-93.33748,42.575665,3,54,104,3
1137,0x100000000000d,Hot Data Ltd,tank below 5%,-92.924355,42.20619,8,51,107,9
1138,0x1000000000003,AI Inc.,system malfunction,-92.7886,41.6287,1,51,103,3
1139,0x100000000001b,AI Inc.,device error,-93.17711,42.181557,10,52,105,11
1140,0x1000000000012,AI Inc.,tank below 5%,-93.01682,42.35054,7,53,104,8
1141,0x1000000000020,New World Corp,device error,-92.689064,42.143093,7,55,104,9
1142,0x100000000001c,Hot Data Ltd,device error,-92.94924,41.88854,6,52,103,8
1143,0x1000000000024,AI Inc.,system malfunction,-93.33307,42.235756,1,55,106,1
1144,0x1000000000001,Hot Data Ltd,system malfunction,-93.62151,42.01214,4,54,103,6
1145,0x1000000000002,New World Corp,tank below 5%,-93.272446,42.029026,4,54,105,4
1146,0x1000000000018,AI Inc.,tank below 5%,-93.26688,41.76253,9,55,103,9
1147,0x1000000000026,New World Corp,system malfunction,-92.68987,41.96889,1,54,106,2
1148,0x1000000000021,AI Inc.,tank below 10%,-92.95856,42.1335,10,52,105,10
1149,0x1000000000027,AI Inc.,device error,-92.74749,42.503727,6,55,100,8
1150,0x1000000000008,New World Corp,device error,-92.652756,41.965267,3,54,103,5
1151,0x1000000000022,Hot Data Ltd,device error,-92.64009,42.437634,10,54,103,11
1152,0x100000000000a,Hot Data Ltd,tank below 5%,-92.78385,41.804523,3,55,105,3
1153,0x1000000000018,AI Inc.,tank below 10%,-92.891716,42.47897,9,54,104,9
1154,0x1000000000027,AI Inc.,device error,-92.685814,41.64094,3,54,104,4
1155,0x1000000000013,Hot Data Ltd,tank below 5%,-93.07175,41.72486,10,52,106,10
1156,0x100000000001f,Hot Data Ltd,tank below 10%,-93.33396,42.417286,1,53,105,1
1157,0x100000000000a,Hot Data Ltd,tank below 5%,-93.38358,42.541138,2,51,103,2
1158,0x1000000000025,Hot Data Ltd,tank below 5%,-92.88171,41.723614,3,51,102,4
1159,0x1000000000023,New World Corp,tank below 5%,-93.18986,42.308037,8,54,103,9
1160,0x1000000000017,New World Corp,tank below 5%,-93.56007,42.314983,1,51,104,2
1161,0x1000000000007,Hot Data Ltd,tank below 5%,-93.56168,41.724277,7,54,101,7
1162,0x1000000000022,Hot Data Ltd,tank below 10%,-92.64451,41.772396,2,50,104,3
1163,0x100000000001f,Hot Data Ltd,device error,-92.9459,41.73124,9,53,107,10
1164,0x100000000000c,AI Inc.,device error,-93.01604,42.523643,2,52,104,2
1165,0x100000000001d,New World Corp,device error,-93.56761,42.58851,9,53,105,11
1166,0x1000000000027,AI Inc.,device error,-92.7409,41.59735,7,51,101,8
1167,0x1000000000004,Hot Data Ltd,tank below 5%,-92.903725,42.56623,5,55,100,7
1168,0x1000000000010,Hot Data Ltd,device error,-93.06906,41.819557,2,53,106,3
1169,0x1000000000002,New World Corp,tank below 5%,-92.74649,41.646408,4,52,102,5
1170,0x1000000000024,AI Inc.,device error,-93.457794,42.081314,7,51,101,8
1171,0x1000000000006,AI Inc.,system malfunction,-93.61391,42.193184,10,53,103,10
1172,0x100000000000b,New World Corp,tank below 5%,-93.618126,42.502132,7,53,101,9
1173,0x100000000001b,AI Inc.,system malfunction,-93.25914,41.721615,2,51,105,3
1174,0x1000000000012,AI Inc.,system malfunction,-92.73176,42.00252,4,54,104,6
1175,0x1000000000003,AI Inc.,tank below 5%,-92.85361,42.158566,3,55,100,5
1176,0x100000000000d,Hot Data Ltd,device error,-92.883484,41.77247,1,51,103,2
1177,0x1000000000000,AI Inc.,tank below 5%,-93.44298,42.194782,2,54,103,2
1178,0x1000000000010,Hot Data Ltd,tank below 5%,-93.153534,41.73722,6,51,105,7
1179,0x1000000000006,AI Inc.,tank below 5%,-92.87971,41.914528,4,55,101,6
1180,0x1000000000008,New World Corp,tank below 5%,-93.00265,42.23163,9,54,102,9
1181,0x1000000000011,New World Corp,system malfunction,-93.24963,41.73399,2,50,107,3
1182,0x1000000000012,AI Inc.,system malfunction,-92.64183,41.802155,4,54,104,6
1183,0x1000000000019,Hot Data Ltd,device error,-93.22122,42.585377,4,53,100,6
1184,0x100000000001b,AI Inc.,tank below 5%,-92.80224,42.162495,10,55,105,11
1185,0x1000000000014,New World Corp,device error,-93.26367,41.838894,4,52,101,6
1186,0x1000000000027,AI Inc.,tank below 5%,-92.77411,41.736443,6,51,105,6
1187,0x1000000000009,AI Inc.,tank below 10%,-92.94269,42.101295,5,53,102,5
1188,0x1000000000014,New World Corp,tank below 5%,-93.12447,42.20674,1,53,101,3
1189,0x100000000001f,Hot Data Ltd,tank below 5%,-92.65817,42.145237,7,53,107,8
1190,0x1000000000015,AI Inc.,tank below 5%,-92.96723,42.49421,8,53,104,9
1191,0x1000000000004,Hot Data Ltd,system malfunction,-93.23684,41.94664,6,55,103,7
1192,0x1000000000017,New World Corp,system malfunction,-93.0986,42.30446,9,51,105,11
1193,0x100000000000a,Hot Data Ltd,system malfunction,-93.30258,41.853313,7,51,101,8
1194,0x100000000000e,New World Corp,tank below 5%,-93.32416,42.460567,3,55,107,3
1195,0x1000000000017,New World Corp,tank below 10%,-92.90653,42.30425,3,55,102,3
1196,0x1000000000015,AI Inc.,tank below 5%,-92.7772,41.711857,6,54,104,8
1197,0x1000000000024,AI Inc.,tank below 5%,-92.94338,42.246334,4,55,105,6
1198,0x100000000000b,New World Corp,tank below 5%,-93.092545,41.8391,4,51,104,4
1199,0x100000000000e,New World Corp,tank below 10%,-93.43371,41.953194,8,51,102,8
1200,0x100000000000d,Hot Data Ltd,tank below 5%,-93.26038,42.436974,5,50,101,7
1201,0x1000000000021,AI Inc.,tank below 10%,-93.18888,41.758553,7,50,100,9
1202,0x1000000000003,AI Inc.,device error,-93.328804,42.023937,4,50,104,5
1203,0x1000000000013,Hot Data Ltd,tank below 5%,-93.51809,42.015522,8,52,103,10
1204,0x1000000000011,New World Corp,tank below 10%,-93.26719,42.058895,7,53,100,8
1205,0x1000000000025,Hot Data Ltd,system malfunction,-93.54754,42.382584,8,54,100,9
1206,0x100000000001a,New World Corp,tank below 5%,-93.360085,42.197865,3,50,101,5
1207,0x1000000000015,AI Inc.,device error,-93.47904,42.466045,1,50,100,3
1208,0x1000000000024,AI Inc.,tank below 10%,-93.25821,42.11109,5,54,104,6
1209,0x1000000000003,AI Inc.,device error,-92.96436,41.60506,3,53,105,4
1210,0x1000000000013,Hot Data Ltd,tank below 5%,-93.31254,42.38103,3,51,105,3
1211,0x1000000000009,AI Inc.,device error,-92.64823,42.228806,10,52,101,10
1212,0x1000000000014,New World Corp,tank below 10%,-93.038795,41.89395,4,55,105,6
1213,0x1000000000016,Hot Data Ltd,device error,-93.0788,41.90441,3,51,106,3
1214,0x1000000000026,New World Corp,tank below 5%,-93.2066,42.145058,5,53,106,6
1215,0x100000000000f,AI Inc.,system malfunction,-93.22997,42.55145,3,53,100,5
1216,0x1000000000000,AI Inc.,device error,-92.87021,42.101223,2,53,105,3
1217,0x1000000000004,Hot Data Ltd,tank below 10%,-93.40739,41.82503,5,52,102,6
1218,0x100000000001f,Hot Data Ltd,device error,-92.871704,41.774418,2,53,101,3
1219,0x1000000000018,AI Inc.,device error,-92.90758,42.00694,6,50,104,7
1220,0x1000000000006,AI Inc.,tank below 10%,-93.33364,41.596066,3,53,104,5
1221,0x1000000000015,AI Inc.,tank below 5%,-93.33761,41.665077,3,55,103,4
1222,0x1000000000007,Hot Data Ltd,device error,-93.18543,42.2276,3,53,100,5
1223,0x1000000000025,Hot Data Ltd,tank below 5%,-92.721794,42.450058,6,51,103,7
1224,0x1000000000001,Hot Data Ltd,system malfunction,-92.92539,42.10476,4,51,100,5
1225,0x1000000000025,Hot Data Ltd,tank below 10%,-93.41625,41.84995,4,53,105,5
1226,0x1000000000000,AI Inc.,tank below 5%,-92.78299,41.746075,3,53,106,4
1227,0x100000000001b,AI Inc.,tank below 5%,-92.76037,41.90742,6,52,102,7
1228,0x1000000000003,AI Inc.,system malfunction,-93.08247,41.974327,4,52,102,6
1229,0x100000000000c,AI Inc.,tank below 5%,-93.5262,41.808964,4,51,102,5
1230,0x1000000000016,Hot Data Ltd,tank below 10%,-92.946304,42.204266,4,52,101,5
1231,0x1000000000005,New World Corp,device error,-92.70551,41.85779,10,52,106,10
1232,0x1000000000022,Hot Data Ltd,tank below 5%,-93.48559,42.228786,2,51,104,2
1233,0x100000000001a,New World Corp,device error,-93.18843,41.87536,2,50,101,4
1234,0x100000000000b,New World Corp,tank below 5%,-93.24585,42.357254,7,55,103,7
1235,0x1000000000006,AI Inc.,device error,-93.34805,42.358425,7,52,104,9
1236,0x1000000000010,Hot Data Ltd,tank below 10%,-93.23372,42.2855,10,52,106,11
1237,0x1000000000007,Hot Data Ltd,system malfunction,-92.76554,41.950153,1,55,102,2
1238,0x1000000000000,AI Inc.,device error,-92.746796,41.638084,7,53,106,7
1239,0x1000000000002,New World Corp,device error,-93.33251,41.93601,9,52,106,11
1240,0x1000000000018,AI Inc.,system malfunction,-92.74065,41.687984,4,51,104,4
1241,0x1000000000009,AI Inc.,system malfunction,-93.5606,41.796722,9,51,106,10
1242,0x1000000000005,New World Corp,tank below 5%,-93.23513,41.695713,1,50,104,2
1243,0x1000000000024,AI Inc.,device error,-93.31871,41.725845,7,52,101,7
1244,0x1000000000012,AI Inc.,device error,-93.00196,41.89163,8,54,103,10
1245,0x1000000000024,AI Inc.,system malfunction,-93.62771,42.16839,7,54,105,9
1246,0x1000000000001,Hot Data Ltd,system malfunction,-93.6272,41.62715,5,50,102,6
1247,0x100000000001a,New World Corp,tank below 5%,-93.56796,41.989254,5,53,103,5
1248,0x1000000000002,New World Corp,tank below 10%,-93.608505,42.550056,6,52,104,7
1249,0x1000000000017,New World Corp,tank below 5%,-93.288574,42.36448,10,54,104,12
1250,0x1000000000014,New World Corp,tank below 5%,-93.379585,42.451763,4,50,104,5
1251,0x1000000000007,Hot Data Ltd,system malfunction,-93.09801,42.044445,2,51,100,2
1252,0x1000000000020,New World Corp,tank below 10%,-93.59342,42.19594,6,55,103,7
1253,0x1000000000010,Hot Data Ltd,tank below 5%,-93.19842,41.73904,8,52,102,9
1254,0x100000000001a,New World Corp,device error,-93.51251,42.472286,3,52,102,3
1255,0x1000000000010,Hot Data Ltd,system malfunction,-93.285126,42.518967,1,53,100,2
1256,0x1000000000018,AI Inc.,tank below 5%,-92.95522,41.73938,6,51,103,8
1257,0x100000000001f,Hot Data Ltd,tank below 5%,-93.26289,42.382473,6,53,106,6
1258,0x1000000000001,Hot Data Ltd,tank below 10%,-92.95406,41.793365,4,54,105,4
1259,0x1000000000007,Hot Data Ltd,system malfunction,-92.755135,41.92678,8,55,105,8
1260,0x1000000000017,New World Corp,tank below 10%,-92.73352,41.813988,7,53,106,7
1261,0x1000000000024,AI Inc.,tank below 10%,-93.38057,42.098827,8,54,105,9
1262,0x100000000001d,New World Corp,system malfunction,-92.94281,42.514442,8,50,103,10
1263,0x100000000000f,AI Inc.,system malfunction,-93.48168,42.389946,2,55,106,4
1264,0x1000000000017,New World Corp,tank below 10%,-92.90767,41.667645,8,53,104,10
1265,0x100000000001e,AI Inc.,device error,-92.96675,42.56088,9,55,103,10
1266,0x1000000000024,AI Inc.,tank below 5%,-93.53153,42.177887,3,53,106,3
1267,0x100000000000b,New World Corp,tank below 5%,-93.6065,42.586216,6,53,100,7
1268,0x1000000000024,AI Inc.,tank below 5%,-93.40881,41.997963,5,52,103,6
1269,0x1000000000021,AI Inc.,device error,-92.70623,41.792812,6,52,101,7
1270,0x1000000000016,Hot Data Ltd,tank below 10%,-93.21571,41.919132,9,54,105,9
1271,0x1000000000018,AI Inc.,tank below 10%,-93.11178,41.73034,5,50,100,5
1272,0x1000000000018,AI Inc.,tank below 10%,-92.94655,42.534996,2,51,106,3
1273,0x1000000000017,New World Corp,tank below 5%,-92.79348,42.177505,2,53,106,2
1274,0x1000000000003,AI Inc.,tank below 10%,-93.24468,41.874996,4,55,103,6
1275,0x100000000001b,AI Inc.,device error,-93.269104,41.780193,3,53,107,4
1276,0x1000000000009,AI Inc.,tank below 10%,-93.408165,42.41304,8,53,106,9
1277,0x1000000000001,Hot Data Ltd,tank below 5%,-92.69704,42.02716,6,51,104,6
1278,0x1000000000025,Hot Data Ltd,tank below 10%,-92.89979,41.688572,5,52,106,5
1279,0x1000000000020,New World Corp,system malfunction,-93.22208,42.29983,10,54,106,11
1280,0x1000000000004,Hot Data Ltd,device error,-92.92504,42.459198,9,54,103,9
1281,0x100000000001a,New World Corp,tank below 10%,-93.50063,42.260506,9,52,104,9
1282,0x1000000000021,AI Inc.,system malfunction,-92.92651,41.73572,10,50,107,10
1283,0x1000000000018,AI Inc.,device error,-93.61047,42.530067,8,54,101,9
1284,0x1000000000023,New World Corp,device error,-93.21586,41.96087,5,51,100,7
1285,0x100000000000d,Hot Data Ltd,device error,-93.17427,41.636574,9,54,101,9
1286,0x1000000000024,AI Inc.,tank below 5%,-93.35325,41.67709,5,54,106,7
1287,0x1000000000014,New World Corp,tank below 5%,-93.33337,42.363216,5,51,107,7
1288,0x1000000000022,Hot Data Ltd,tank below 10%,-92.92135,42.542095,7,54,103,9
1289,0x1000000000023,New World Corp,device error,-93.60607,42.08027,10,52,107,10
1290,0x100000000001f,Hot Data Ltd,tank below 10%,-93.02259,42.29286,3,53,102,4
1291,0x1000000000001,Hot Data Ltd,tank below 5%,-93.3248,42.450764,10,52,101,10
1292,0x100000000000b,New World Corp,device error,-92.795135,41.884735,4,52,102,4
1293,0x1000000000017,New World Corp,tank below 5%,-93.56762,41.672523,5,51,105,5
1294,0x100000000001b,AI Inc.,tank below 5%,-92.70882,42.23203,8,54,104,10
1295,0x1000000000009,AI Inc.,device error,-93.23996,41.611954,2,54,101,4
1296,0x1000000000021,AI Inc.,system malfunction,-93.39776,41.673035,8,53,107,10
1297,0x100000000001f,Hot Data Ltd,system malfunction,-92.63116,42.39157,8,51,103,10
1298,0x1000000000000,AI Inc.,device error,-92.65599,42.403408,9,53,105,9
1299,0x1000000000024,AI Inc.,tank below 10%,-92.70689,42.017193,5,53,104,6
1300,0x100000000001f,Hot Data Ltd,tank below 5%,-92.94185,42.187325,5,53,106,6
1301,0x100000000000d,Hot Data Ltd,tank below 5%,-92.64739,42.03975,6,54,104,6
1302,0x1000000000013,Hot Data Ltd,tank below 10%,-93.3432,42.55022,6,53,101,8
1303,0x1000000000009,AI Inc.,tank below 5%,-92.8705,42.311314,5,55,105,5
1304,0x1000000000024,AI Inc.,device error,-93.22858,42.095356,2,52,100,2
1305,0x1000000000015,AI Inc.,device error,-93.0827,41.918705,7,52,102,9
1306,0x100000000000a,Hot Data Ltd,device error,-93.38816,42.053364,5,54,102,7
1307,0x100000000000f,AI Inc.,system malfunction,-92.86685,42.47188,4,51,105,5
1308,0x1000000000012,AI Inc.,tank below 5%,-93.22576,42.039482,6,55,105,6
